year,recstat,inout,trhsloc,typeofid,explnstp,othpers,arstmade,sumissue,offunif,officrid,frisked,searched,contrabn,pistol,riflshot,asltweap,knifcuti,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,rf_vcact,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,rf_knowl,ac_stsnd,ac_other,sb_hdobj,sb_outln,sb_admis,sb_other,rf_furt,rf_bulg,offverb,offshld,sex,race,haircolr,eyecolor,build,addrtyp,city,sector,beat,dettypcm,linecm,month,meters
2009,A,O,P,V,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Z,Q,BR,BR,M,L,BROOKLYN,N,13,CM,1,2,1.76784
2009,1,I,H,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,M,Q,BR,BR,T,L,BROOKLYN,H,8,CM,1,8,1.70688
2009,A,O,P,P,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,M,A,BK,BR,M,L,BROOKLYN,C,U,CM,1,3,1.6764000000000001
2009,1,O,H,V,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,M,B,BK,BR,M,L,BRONX,E,9,CM,1,5,1.5544799999999999
2009,1,O,P,V,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,M,B,BK,BR,M,L,BROOKLYN,G,9,CM,1,9,1.9507200000000002
2009,A,O,P,P,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,M,P,BL,BR,M,L,STATEN ISLAND,C,U,CM,1,8,1.7373600000000002
2009,1,O,P,P,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,M,W,BL,BL,M,L,MANHATTAN,D,9,CM,1,3,1.5575280000000002
2009,A,O,P,V,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,M,P,BR,BR,M,L,MANHATTAN,A,4,CM,1,2,1.7373600000000002
2009,A,O,P,P,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,M,Q,BK,BK,T,L,BRONX,I,8,CM,1,3,1.70688
2009,A,O,P,V,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,M,Q,BK,BR,M,L,QUEENS,E,U,CM,1,2,1.6764000000000001
2009,1,I,T,P,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,B,BK,BR,M,L,BROOKLYN,B,2,CM,1,2,1.5544799999999999
2009,1,O,H,V,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,M,B,BK,BR,M,L,BRONX,H,U,CM,1,2,1.5544799999999999
2009,A,O,P,V,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,Y,M,A,BK,BR,M,L,QUEENS,D,U,CM,1,7,1.7373600000000002
2009,A,O,U,V,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,M,B,BK,BR,M,L,BROOKLYN,P,9,CM,1,10,1.85928
2009,1,I,H,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,Q,BK,BR,M,L,BROOKLYN,G,U,CM,1,11,1.7983200000000001
2009,1,I,H,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,B,BR,BR,T,L,BROOKLYN,A,10,CM,1,11,1.7983200000000001
2009,1,I,T,P,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,M,B,BK,BR,M,L,MANHATTAN,B,10,CM,1,11,1.8288000000000002
2009,A,O,P,P,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,M,B,BK,BR,M,L,STATEN ISLAND,T,U,CM,1,7,1.5544799999999999
2009,A,O,U,V,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,Y,Y,M,B,BK,BR,T,L,STATEN ISLAND,M,U,CM,1,10,1.85928
2009,1,O,P,P,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,M,B,BR,BR,H,L,QUEENS,A,2,CM,1,8,1.7373600000000002
2009,1,I,H,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,Q,BK,BR,M,L,BROOKLYN,G,U,CM,1,6,1.6764000000000001
2009,A,O,P,V,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,Q,BK,BR,T,L,QUEENS,K,U,CM,1,3,1.5575280000000002
2009,A,O,P,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,F,B,BK,BR,M,L,BRONX,C,3,CM,1,9,1.70688
2009,1,I,T,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,M,B,BK,BR,M,L,QUEENS,A,2,CM,1,2,1.5544799999999999
2009,A,O,P,P,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,Q,BK,BR,T,L,BROOKLYN,D,5,CM,1,5,1.7983200000000001
2009,1,O,T,P,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,M,B,BK,BR,M,L,BRONX,I,15,CM,1,3,1.5544799999999999
2009,A,O,P,P,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,M,Q,BK,BR,T,L,BROOKLYN,B,2,CM,1,4,1.5544799999999999
2009,A,O,P,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,B,BK,BR,T,L,BROOKLYN,H,U,CM,1,10,1.5575280000000002
2009,A,O,P,P,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,M,B,XX,BR,T,L,MANHATTAN,F,U,CM,1,11,1.7983200000000001
2009,A,O,P,P,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,W,BK,BK,M,L,BROOKLYN,F,U,CM,1,2,1.8288000000000002
2009,A,O,P,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,B,BK,BR,M,L,MANHATTAN,C,U,CM,1,3,1.70688
2009,1,O,P,P,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,M,B,BK,BR,M,L,BROOKLYN,I,11,CM,1,6,1.6764000000000001
2009,A,O,P,P,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,M,B,BK,BR,M,L,QUEENS,C,U,CM,1,12,1.524
2009,1,I,U,P,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,M,B,BK,BR,M,L,QUEENS,B,3,CM,1,11,1.5575280000000002
2009,1,I,H,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,F,B,BK,BR,M,L,BROOKLYN,H,U,CM,1,10,1.61544
2009,1,I,T,P,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,M,B,BK,BR,M,L,MANHATTAN,C,U,CM,1,6,1.76784
2009,A,O,P,P,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,Q,BK,BR,M,L,QUEENS,P,U,CM,1,12,1.5544799999999999
2009,A,I,P,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,Q,BR,BR,H,L,BRONX,U,U,CM,1,10,1.70688
2009,1,I,T,V,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,M,B,BK,BR,M,L,MANHATTAN,B,2,CM,1,5,1.76784
2009,A,O,P,V,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,Q,BK,BR,M,L,BRONX,B,2,CM,1,6,1.5575280000000002
2009,1,I,T,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,M,B,BR,BR,M,L,QUEENS,A,2,CM,1,5,1.7983200000000001
2009,1,I,P,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,Q,BA,BL,M,L,QUEENS,U,U,CM,1,9,1.5575280000000002
2009,1,I,T,V,Y,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,M,B,BK,BR,U,L,BRONX,E,U,CM,1,10,1.85928
2009,A,O,P,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,M,P,BK,BR,T,L,BROOKLYN,F,U,CM,1,2,1.88976
2009,A,O,P,P,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,M,B,BK,BR,M,L,BRONX,G,7,CM,1,11,1.7373600000000002
2009,1,O,H,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,B,BR,BR,M,L,BROOKLYN,K,11,CM,1,6,1.8288000000000002
2009,A,O,P,P,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,M,B,BK,BR,H,L,MANHATTAN,A,3,CM,1,11,1.88976
2009,A,O,P,V,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,M,B,BK,BR,M,L,BROOKLYN,M,U,CM,1,5,1.76784
2009,1,I,T,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,M,W,ZZ,BR,M,L,QUEENS,A,2,CM,1,5,1.7983200000000001
2009,1,O,P,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,Q,BK,BR,M,L,MANHATTAN,B,U,CM,1,2,1.5544799999999999
2009,A,O,P,P,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,Y,M,Q,BK,BR,M,L,QUEENS,H,U,CM,1,12,1.7983200000000001
2009,A,O,P,V,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,M,Q,BK,BR,M,L,BRONX,G,7,CM,1,5,1.5544799999999999
2009,A,I,P,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,Q,BL,GR,M,L,BRONX,D,1,CM,1,4,1.5575280000000002
2009,1,I,H,V,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,M,B,BK,BR,M,L,MANHATTAN,P,15,CM,1,8,1.9812
2009,1,O,H,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,M,B,BK,BR,M,L,QUEENS,G,U,CM,1,8,1.6459200000000003
2009,1,I,T,P,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,M,W,BR,BR,M,L,BROOKLYN,C,U,CM,1,3,1.5575280000000002
2009,A,O,P,P,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,M,P,BK,BR,T,L,BROOKLYN,A,U,CM,1,9,1.70688
2009,1,O,P,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,W,BR,BR,M,L,QUEENS,A,U,CM,1,3,1.5544799999999999
2009,1,I,H,P,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,M,B,BK,BR,M,L,QUEENS,B,4,CM,1,12,1.76784
2009,1,O,H,P,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,M,B,BK,BR,M,L,BROOKLYN,G,U,CM,1,3,1.7983200000000001
2009,A,O,P,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,B,BR,BR,M,L,BROOKLYN,F,U,CM,1,12,1.5544799999999999
2009,A,I,U,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,M,W,BR,BR,T,L,BROOKLYN,A,U,CM,1,10,1.8288000000000002
2009,1,O,H,P,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,M,B,BK,BR,M,L,MANHATTAN,P,15,CM,1,2,1.6459200000000003
2009,A,O,P,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,Z,BK,BR,M,L,MANHATTAN,D,11,CM,1,2,1.70688
2009,A,O,U,V,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,M,P,BK,BR,U,L,QUEENS,C,7,CM,1,11,1.76784
2009,A,O,P,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,B,BK,BR,T,L,BROOKLYN,J,U,CM,1,2,1.76784
2009,1,I,H,V,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,M,B,BK,BR,M,L,QUEENS,M,U,CM,1,2,1.8288000000000002
2009,A,O,P,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,M,B,BK,BR,M,L,QUEENS,E,11,CM,1,3,1.7983200000000001
2009,A,O,P,P,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,M,Q,BK,BR,T,L,QUEENS,K,U,CM,1,9,1.70688
2009,A,O,U,P,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,Q,BK,BR,M,L,QUEENS,J,U,CM,1,11,1.6764000000000001
2009,A,O,P,V,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,B,BK,BR,M,L,MANHATTAN,A,U,CM,1,11,1.8288000000000002
2009,A,O,P,P,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,M,B,BK,BR,M,L,BROOKLYN,G,U,CM,1,12,1.7983200000000001
2009,A,O,P,P,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,B,BK,BR,T,L,BROOKLYN,Q,15,CM,1,10,1.6459200000000003
2009,A,O,U,V,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,M,P,BK,BR,M,L,QUEENS,H,U,CM,1,10,1.76784
2009,A,O,P,V,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,M,B,BK,BR,T,L,MANHATTAN,K,9,CM,1,4,1.70688
2009,1,O,P,V,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,M,B,BK,BR,H,L,BROOKLYN,B,U,CM,1,10,1.88976
